Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Engine Cylinders,city mpg,Popularity,MSRP,Engine HP
Toyota,Avalon Hybrid,2015,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,36470,200
Toyota,Avalon Hybrid,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,36650,200
Toyota,Avalon Hybrid,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,38100,200
Toyota,Avalon Hybrid,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,41950,200
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,42550,200
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,38700,200
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,4,40,2031,37250,200
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,6,21,2031,37170,268
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,6,21,2031,32285,268
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,6,21,2031,39980,268
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,6,21,2031,36080,268
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,6,21,2031,34140,268
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,6,21,2031,37050,268
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,6,21,2031,35850,268
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,6,21,2031,40450,268
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,6,21,2031,32650,268
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,6,21,2031,34400,268
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,6,21,2031,41050,268
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,6,21,2031,37650,268
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,6,21,2031,33250,268
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,6,21,2031,36450,268
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,6,21,2031,35000,268
Dodge,Avenger,2012,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,6,19,1851,25995,283
Dodge,Avenger,2012,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,4,20,1851,21495,173
Dodge,Avenger,2012,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,6,19,1851,23995,283
Dodge,Avenger,2012,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,30,4,21,1851,18995,173
Dodge,Avenger,2013,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,6,19,1851,25695,283
Dodge,Avenger,2013,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,29,4,21,1851,19795,173
Dodge,Avenger,2013,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,4,20,1851,22595,173
Dodge,Avenger,2014,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,29,4,21,1851,20595,173
Dodge,Avenger,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,6,19,1851,25795,283
Dodge,Avenger,2014,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,4,20,1851,23295,173
Lamborghini,Aventador,2014,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,12,10,1158,441600,700
Lamborghini,Aventador,2014,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,11,1158,397500,700
Lamborghini,Aventador,2014,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,12,10,1158,548800,720
Lamborghini,Aventador,2014,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,11,1158,497650,720
Lamborghini,Aventador,2015,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,12,10,1158,441600,700
Lamborghini,Aventador,2015,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,11,1158,397500,700
Lamborghini,Aventador,2015,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,12,10,1158,548800,720
Lamborghini,Aventador,2015,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,11,1158,497650,720
Lamborghini,Aventador,2016,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,17,12,10,1158,443800,700
Lamborghini,Aventador,2016,premium unleaded (required),750,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,18,12,11,1158,535500,750
Lamborghini,Aventador,2016,premium unleaded (required),750,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,11,1158,490700,750
Lamborghini,Aventador,2016,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,12,11,1158,399500,700
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,4,27,1385,11965,107
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,4,27,1385,15365,107
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,4,27,1385,14100,107
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,4,27,1385,11965,107
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,4,27,1385,14100,107
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,4,27,1385,15365,107
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,4,27,1385,15365,108
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,4,27,1385,11965,108
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,4,27,1385,14100,108
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,4,27,1385,12115,108
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,4,27,1385,15365,108
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,4,27,1385,14250,108
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,4,27,1385,15365,108
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,4,27,1385,12115,108
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,4,27,1385,11965,108
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,4,27,1385,14250,108
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,4,27,1385,15365,108
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,4,27,1385,14100,108
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,17,8,12,61,45125,302
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,8,12,61,42175,302
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,8,12,61,39485,302
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,17,8,12,61,42435,302
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,8,12,61,45705,302
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,8,12,61,42755,302
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,8,12,61,40290,302
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,8,12,61,43240,302
Lincoln,Aviator,2005,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,8,11,61,40635,302
Lincoln,Aviator,2005,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,8,11,61,43585,302
Nissan,Axxess,1990,regular unleaded,138,4,MANUAL,front wheel drive,3,N/A,Compact,Passenger Minivan,24,4,19,2009,2000,138
Nissan,Axxess,1990,regular unleaded,138,4,MANUAL,four wheel drive,3,N/A,Compact,Passenger Minivan,22,4,17,2009,2000,138
Nissan,Axxess,1990,regular unleaded,138,4,AUTOMATIC,four wheel drive,3,N/A,Compact,Passenger Minivan,20,4,16,2009,2000,138
Nissan,Axxess,1990,regular unleaded,138,4,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,22,4,18,2009,2000,138
Hyundai,Azera,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,6,19,1439,38200,293
Hyundai,Azera,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,6,20,1439,34000,293
Hyundai,Azera,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,6,20,1439,34100,293
Hyundai,Azera,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,6,19,1439,39300,293
Hyundai,Azera,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,6,20,1439,34100,293
Hyundai,Azera,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,6,19,1439,39300,293
Pontiac,Aztek,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,6,16,210,23820,185
Pontiac,Aztek,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,6,17,210,20870,185
Pontiac,Aztek,2004,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,6,16,210,24190,185
Pontiac,Aztek,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,6,17,210,21275,185
Pontiac,Aztek,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,6,16,210,24445,185
Pontiac,Aztek,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,6,17,210,21530,185
Bentley,Azure T,2010,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Convertible,15,8,9,520,363000,500
Bentley,Azure,2007,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury",Large,Convertible,15,8,10,520,329990,450
Bentley,Azure,2008,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Convertible,15,8,9,520,329990,450
Bentley,Azure,2009,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Convertible,15,8,9,520,334990,450
Mercedes-Benz,B-Class Electric Drive,2015,electric,177,0,DIRECT_DRIVE,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,82,0,85,617,41450,177
Mercedes-Benz,B-Class Electric Drive,2016,electric,177,0,DIRECT_DRIVE,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,82,0,85,617,41450,177
Mercedes-Benz,B-Class Electric Drive,2017,electric,177,0,DIRECT_DRIVE,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,82,0,85,617,39900,177
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,2179,119
Mazda,B-Series Pickup,1998,regular unleaded,160,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,6,14,586,3323,160
Mazda,B-Series Pickup,1998,regular unleaded,160,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,6,15,586,2915,160
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,6,15,586,2756,150
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,4,19,586,2692,119
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,20,6,15,586,2930,150
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,24,4,19,586,2717,119
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,20,6,15,586,3033,150
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,20,6,15,586,2713,150
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,2432,119
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,6,15,586,3514,160
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,3696,160
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,2593,119
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,3538,160
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,20,6,16,586,2870,160
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,2211,119
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,6,16,586,3206,150
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,6,16,586,3119,150
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,four wheel drive,2,Flex Fuel,Compact,Extended Cab Pickup,20,6,16,586,3214,150
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Extended Cab Pickup,21,6,16,586,2853,150
Mazda,B-Series Pickup,1999,regular unleaded,160,6,AUTOMATIC,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,6,15,586,3221,160
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,2493,119
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,6,16,586,2946,150
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,four wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,20,6,16,586,3011,150
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,24,4,19,586,2857,119
Mazda,B-Series Pickup,1999,regular unleaded,160,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,6,15,586,3229,160
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,4,19,586,2801,119
Mazda,B-Series Pickup,2000,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,20,586,2637,119
Mazda,B-Series Pickup,2000,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,4,20,586,2961,119
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,6,16,586,3107,143
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,6,15,586,3394,143
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,21,6,16,586,2689,143
Mazda,B-Series Pickup,2000,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,3768,160
Mazda,B-Series Pickup,2000,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,20,586,2350,119
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,6,16,586,3289,143
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,21,6,16,586,2413,143
Mazda,B-Series Pickup,2000,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,3928,160
Mazda,B-Series Pickup,2000,regular unleaded,160,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,14,586,3579,160
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Extended Cab Pickup,21,6,16,586,3032,143
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,four wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,20,6,15,586,3190,143
Mazda,B-Series Truck,2007,regular unleaded,207,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,6,14,586,26590,207
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,6,16,586,19675,148
Mazda,B-Series Truck,2007,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,4,21,586,15535,143
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,6,16,586,19040,148
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,6,16,586,21430,148
Mazda,B-Series Truck,2007,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,22045,207
Mazda,B-Series Truck,2008,regular unleaded,207,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,6,14,586,26590,207
Mazda,B-Series Truck,2008,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,22045,207
Mazda,B-Series Truck,2008,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,4,21,586,15535,143
Mazda,B-Series Truck,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,4,21,586,16060,143
Mazda,B-Series Truck,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,6,15,586,22150,207
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,6,15,586,20030,150
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,6,15,586,14990,150
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,6,15,586,17225,150
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,6,15,586,18485,150
Mazda,B-Series,2001,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,14545,119
Mazda,B-Series,2001,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,4,19,586,12345,119
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,19,6,15,586,18360,150
Mazda,B-Series,2001,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,6,16,586,19340,207
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,6,15,586,17545,150
Mazda,B-Series,2001,regular unleaded,140,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,4,21,586,12495,140
Mazda,B-Series,2001,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,18,6,14,586,22085,207
Mazda,B-Series,2001,regular unleaded,140,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,4,21,586,14695,140
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,6,15,586,15125,150
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,6,16,640,30695,250
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,6,16,640,32395,250
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,6,16,640,34195,250
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,6,16,640,34295,250
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,6,16,640,37695,250
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,6,16,640,35895,250
